pontid,Latitude,Longitude,Persistenc,SST_Var
917,32.8192410427,-117.286468602,0.42381066395,1.52771052802397
918,32.8022671909,-118.439906106,0.33637747356,0.980729030853527
919,32.8023895484,-118.429228397,0.46317244842,0.94675990174514
920,32.8025109959,-118.418550624,0.33594229602,0.996316810890931
921,32.8026315334,-118.407872786,0.39417989429,0.95261295283612
922,32.8101956058,-117.297121515,0.31541822744,0.841763622575734
923,32.8102205107,-117.286439643,0.41524520267,1.63054278291111
924,32.8102445043,-117.275757758,0.2050882658,1.63054278291111
925,32.7933716949,-118.429084088,0.37456597223,0.641580580436679
926,32.7934931007,-118.418407392,0.285714286,0.598170571920719
927,32.8011750693,-117.29709149,0.11616161709,0.841763622575734
928,32.8011999655,-117.286410697,0.38391376449,1.63054278291111
929,32.8012239509,-117.275729891,0.34600567721,1.63054278291111
930,32.7471233839,-117.264888596,0.17567567565,1.58897038140907
931,32.7380797125,-117.275535171,0.22057205728,0.809940766138098
932,32.7381027314,-117.264861891,0.2764924306,1.58897038140907
933,32.7290590549,-117.275507404,0.34456635326,0.800374585446938
934,32.7290820659,-117.264835199,0.31016548464,1.0827213626894
935,32.7200383842,-117.275479649,0.38774559645,0.817358046192749
936,32.7200613873,-117.264808518,0.36166207551,1.55941879978886
937,32.7110177006,-117.275451906,0.42305307538,0.815066205229053
938,32.7110406958,-117.26478185,0.42138643078,1.6268553176504
939,32.701997004,-117.275424176,0.48337245709,0.815066205229053
940,32.7020199912,-117.264755193,0.39667779353,1.6268553176504
941,32.6929762943,-117.275396458,0.34609609589,0.818156877627346
942,32.6929992736,-117.264728548,0.35338291037,0.871504112447363
943,32.6930213458,-117.254060626,0.16666667,1.92120276646957
944,32.6839555716,-117.275368752,0.31637426988,0.835204058787918
945,32.683978543,-117.264701915,0.36146125121,0.857762716959704
946,32.6840006076,-117.254035066,0.22983539105,1.72293258291221
947,32.6749348359,-117.275341059,0.12037036967,0.830072794401176
948,32.6749577994,-117.264675294,0.3413285301,0.863746477116354
949,32.6749798564,-117.254009517,0.26571302272,0.86789271343633
950,32.6659370428,-117.264648685,0.29352153436,0.863746477116354
951,32.6659590922,-117.253983979,0.35520169849,0.86789271343633
952,32.6659802353,-117.243319262,0.22445436491,1.73140943113961
953,32.6569162732,-117.264622087,0.26472942657,0.843972719084597
954,32.656938315,-117.253958453,0.17174001432,0.874374642368664
955,32.6569594508,-117.243294807,0.214643168,0.898033441872305
956,32.6478954906,-117.264595502,0.21031746059,0.829373266929524
957,32.6479175248,-117.253932938,0.12606837688,0.859677752329918
958,32.6479386533,-117.243270363,0.13317757001,0.887736006771317
959,32.5849288033,-117.157858459,0.14371980634,1.09065585195261
960,32.5758940097,-117.168496738,0.07818930022,0.928003758277632
961,32.5759078549,-117.157842637,0.11504478311,1.09065585195261
962,32.5759207969,-117.14718853,0.07870370367,1.2196935219959
963,32.5668730531,-117.168479856,0.08831908823,0.891836185965026
964,32.5668868935,-117.157826822,0.11243037242,1.03846172173789
965,32.566899831,-117.147173781,0.08174603171,1.25622698644378
966,32.5578520836,-117.168462983,0.0601851855,0.884611084959595
967,32.5578659192,-117.157811015,0.09396135278,1.11346892296725
968,32.5578788522,-117.14715904,0.09336419753,1.30315962271686
969,32.5488449319,-117.157795214,0.10937499978,1.14191059255729
970,32.5217948073,-117.147100138,0.13227513195,1.47456876606414
971,32.5218068213,-117.136452416,0.16809625539,1.357885368087
972,32.5218179339,-117.125804687,0.18273809688,1.357885368087
973,32.5127857735,-117.13643877,0.19504569491,1.357885368087
974,32.5127968823,-117.125792105,0.16919191912,1.357885368087
975,32.5037647127,-117.136425131,0.15951178412,1.38845387347187
976,32.5037758177,-117.125779529,0.14999999993,1.38845387347187
977,32.4586804872,-117.115076433,0.375,1.41804419083188
978,32.4406474637,-117.104415289,0.2870370375,1.35198082316751
979,32.3773478249,-117.22128071,0.19420903936,0.810300148452891
980,32.3683266117,-117.221258714,0.24137931037,0.804269243446271
981,32.3593053856,-117.221236728,0.10021475227,0.797871913199615
982,32.3053612397,-117.051147806,0.25,1.64220036992335
983,32.2963398595,-117.051142724,0.14583333325,1.60384450879765
984,32.2963437282,-117.040521411,0.43650793714,1.59971271621951
985,32.2873223337,-117.040517383,0.40854700743,1.53572831601917
986,32.2783009264,-117.040513357,0.44545454531,1.53572831601917
987,32.2783038994,-117.029894145,0.4325396823,1.47286805710852
988,32.2692795061,-117.040509333,0.16666667,1.54363673268273
989,32.2692824781,-117.029891172,0.48082437261,1.47623632538579
990,32.2692845576,-117.01927301,0.33849206326,1.44211022697793
991,32.2602631226,-117.019271088,0.39085820892,1.53261565601393
992,32.260264309,-117.008653976,0.36574074063,1.50750313529189
993,32.2602646031,-116.998036863,0.28190319,1.50590986981732
994,32.2602640049,-116.98741975,0.12037037111,1.62556617579256
995,32.2602625144,-116.976802638,0.16666667,1.62556617579256
996,32.2512416748,-117.019269167,0.44290123667,1.53261565601393
997,32.2512428608,-117.008653105,0.288888888,1.50750313529189
998,32.2512431548,-116.998037042,0.42899305556,1.50590986981732
999,32.2512425568,-116.987420979,0.41044616041,1.62556617579256
1000,32.2512410668,-116.976804916,0.40373197637,1.62556617579256
1001,32.2512386849,-116.966188855,0.33710823525,1.72070850668789
1002,32.2512354109,-116.955572795,0.16025641139,1.76304850740043
1003,32.2512312449,-116.944956737,0.41666667,NaN
1004,32.2422139524,-116.955577171,0.41033748959,1.52783963715072
1005,32.2422097879,-116.944962163,0.38443302471,1.66375206231105
1006,32.2422047317,-116.934347157,0.30230230267,1.74784006190281
1007,32.2331883179,-116.944967586,0.219344345,1.53473001520778
1008,32.2331832634,-116.934353629,0.25568240628,1.55853682802761
1009,32.2241617823,-116.934360099,0.0694444445,1.53857436317441
1010,32.2241558386,-116.923747193,0.21332388908,1.60389898695408
1011,32.2151343466,-116.923754708,0.29860295135,1.60389898695408
1012,32.2061128417,-116.923762219,0.47532532578,1.51994610909447
1013,32.2061060117,-116.913151412,0.27127127,1.51994610909447
1014,32.197091324,-116.923769727,0.29519763696,1.53836069269876
1015,32.1970844963,-116.913159967,0.33353475463,1.53836069269876
1016,32.1880697934,-116.923777231,0.57173110945,1.53836069269876
1017,32.1880629681,-116.913168518,0.40230860259,1.53836069269876
1018,32.1790482498,-116.923784733,0.43583529151,1.52905526453393
1019,32.1790414269,-116.913177066,0.3356862541,1.52905526453393
1020,32.1700198729,-116.913185609,0.17793413336,1.53009622987842
1021,32.1609983059,-116.913194149,0.53076658122,1.63849215633328
1022,32.1609905988,-116.902588576,0.34243618573,1.57021238389606
1023,32.1519835419,-116.923807216,0.23306640117,1.63849215633328
1024,32.1519767261,-116.913202685,0.56853909312,1.63849215633328
1025,32.1519690217,-116.902598157,0.4821104641,1.57021238389606
1026,32.1429551334,-116.913211217,0.48386332004,1.64068448361371
1027,32.1429474317,-116.902607733,0.38835239713,1.62159906500602
1028,32.1339172418,-116.89201487,0.19258004774,1.53416191556874
1029,32.0527222633,-116.892110199,0.31905151834,1.54558425506502
1030,32.0437005347,-116.892120768,0.38290489773,1.56119424283986
1031,32.0436910927,-116.881528749,0.31106106333,1.5552490825471
1032,32.0346787933,-116.892131331,0.41380880274,1.58880421404687
1033,32.0346693545,-116.881540352,0.20687830667,1.48931388156311
1034,32.025657039,-116.89214189,0.41014718233,1.58880421404687
1035,32.0256476035,-116.881551949,0.37860315389,1.48931388156311
1036,32.0166258396,-116.881563541,0.62997592858,1.47138415725557
1037,32.0166155234,-116.870974642,0.4861111125,1.61054578403079
1038,32.0076040628,-116.881575128,0.69438669427,1.46533174693705
1039,32.0075937503,-116.870987266,0.58513301993,1.52534880820994
1040,31.9985719643,-116.870999885,0.43218218191,1.54910716883503
1041,31.998560772,-116.860413066,0.43126654791,1.49940772657953
1042,31.989538977,-116.860426715,0.47042042046,1.49940772657953
1043,31.9895269056,-116.849840939,0.37403745657,1.61093338934225
1044,31.9895139511,-116.839255169,0.36688862735,1.61093338934225
1045,31.980505102,-116.849855617,0.15277778,1.57603292996071
1046,31.980492152,-116.839270884,0.56264756448,1.57603292996071
1047,31.9804783194,-116.828686157,0.54779976977,1.63772598157969
1048,31.980463604,-116.818101437,0.27368277318,NaN
1049,31.9804480059,-116.807516726,0.2827327334,1.74606295476707
1050,31.9804315251,-116.796932023,0.35880617499,NaN
1051,31.9804141616,-116.786347329,0.32702413929,NaN
1052,31.9803959154,-116.775762644,0.18918919,NaN
1053,31.9714703401,-116.839286591,0.41464541539,1.68417890165072
1054,31.9714565123,-116.8287029,0.47233704313,1.5954054257272
1055,31.971441802,-116.818119216,0.316116116,1.54402448272344
1056,31.9714097343,-116.796951872,0.15527292053,1.6204650629726
1057,31.9713923769,-116.786368213,0.35190746259,1.642107804798
1058,31.971374137,-116.775784564,0.38033925525,1.642107804798
1059,31.9713550148,-116.765200924,0.35232732725,1.82370377195387
1060,31.9623523458,-116.775806474,0.39495576665,1.63713480761201
1061,31.9623332302,-116.765223869,0.34245460459,1.6694753044151
1062,31.9352478226,-116.754713151,0.29862927426,1.61948144779138
1063,31.9262259937,-116.754737088,0.17835692929,1.61948144779138
1064,31.9172041518,-116.754761014,0.43225784016,1.55521925873523
1065,31.9081822971,-116.75478493,0.54287796567,1.56479355181087
1066,31.908161461,-116.744208546,0.44169169267,1.55199294864062
1067,31.8991604296,-116.754808835,0.51632882915,1.40764729599257
1068,31.8991396008,-116.744233483,0.43533880412,1.43254270113376
1069,31.8991178921,-116.733658142,0.21836836837,1.37547507267618
1070,31.8990953034,-116.723082812,0.20379546229,1.35229116076539
1071,31.8990718348,-116.712507495,0.2835692834,1.35229116076539
1072,31.8900960265,-116.733684098,0.09027777725,1.37547507267618
1073,31.8900734458,-116.7231098,0.197289395,1.35229116076539
1074,31.8900499854,-116.712535514,0.25999683943,1.35229116076539
1075,31.8900256454,-116.70196124,0.14864864936,1.47509500166655
1076,31.8900004258,-116.69138698,0.21876223987,1.57756052111003
1077,31.8810037916,-116.701990277,0.18393393667,1.35158330263512
1078,31.8809785808,-116.691417048,0.3197290704,1.4116458628089
1079,31.8809524907,-116.680843831,0.083333333,1.57067840187278
1080,31.871956723,-116.691447102,0.36066845151,1.48254862099922
1081,31.871930642,-116.680874916,0.30896102327,1.32882741725521
1082,31.8629348523,-116.691477143,0.33783783929,1.48254862099922
1083,31.8629087805,-116.680905987,0.212645078,1.32882741725521
1084,31.8628818299,-116.670334844,0.17857142829,1.42856698810343
1085,31.8541416858,-116.807779355,0.38927440943,1.02463595562507
1086,31.8541252853,-116.797209105,0.40357749013,1.06163111433944
1087,31.8539129688,-116.691507171,0.16358024633,1.45878667688616
1088,31.8180537039,-116.807854089,0.241930154,1.15503638315418
1089,31.8180373263,-116.797287953,0.30187796478,1.16474176502629
1090,31.8090471713,-116.81843787,0.29223789048,0.963123450283831
1091,31.8090316763,-116.807872752,0.34639701476,1.00111712145566
1092,31.8090153045,-116.797307642,0.2632845499,0.968387996088463
1093,31.8089980558,-116.786742542,0.23941798929,0.996609296297392
1094,31.800009636,-116.807891406,0.31973562331,1.00111712145566
1095,31.7999932699,-116.797327323,0.34301385493,0.950783770976375
1096,31.7999760272,-116.786763249,0.21428571457,0.994222540746814
1097,31.7909712224,-116.797346996,0.1999999996,0.950783770976375
1098,31.7909539858,-116.786783947,0.24070267667,0.994222540746814
1099,31.7548088043,-116.755189861,0.19088532952,1.12056517873634
1100,31.7547880916,-116.744630953,0.3313341909,1.16031798037078
1101,31.7457867187,-116.755213585,0.28353353333,1.02278165212646
1102,31.7457660133,-116.7446557,0.39875599729,1.13178716113733
1103,31.7367439222,-116.744680436,0.45755130108,1.14387893143815
1104,31.7367223497,-116.734123586,0.41155143391,1.24384166157399
1105,31.7366999027,-116.723566748,0.58980134154,1.26821870146167
1106,31.7366013709,-116.681339519,0.23679929967,1.27262382435693
1107,31.7277002533,-116.734149334,0.35685988192,1.24384166157399
1108,31.7276778142,-116.723593519,0.44727648426,1.26821870146167
1109,31.727654501,-116.713037715,0.543468469,1.26821870146167
1110,31.7275793169,-116.681370381,0.2210960971,1.27262382435693
1111,31.7186557129,-116.723620278,0.53536974464,1.3884212916375
1112,31.7186324079,-116.713065497,0.43726884831,1.3884212916375
1113,31.7186082291,-116.702510728,0.36511511333,1.54426948948428
1114,31.7185831765,-116.691955972,0.28716216,NaN
1115,31.71853045,-116.670846502,0.25,1.75088722767765
1116,31.7096103019,-116.713093266,0.227777776,1.40848123554867
1117,31.7095861316,-116.702539519,0.46939246923,1.48088687235647
1118,31.7095610878,-116.691985785,0.34115401087,NaN
1119,31.7005389863,-116.692015585,0.29549862373,NaN
1120,31.700513078,-116.681462886,0.50141508381,NaN
1121,31.6914909728,-116.681493693,0.35634498135,1.7398388745807
1122,31.6914642008,-116.670942029,0.39325933125,NaN
1123,31.6824420921,-116.670973843,0.33994520847,NaN
1124,31.6733923452,-116.660456034,0.33499124167,NaN
1125,31.6373313568,-116.6711327,0.2118055565,1.60230002627153
1126,31.63730377,-116.660587167,0.27638888875,NaN
1127,31.6283091713,-116.671164428,0.56597665109,1.60230002627153
1128,31.6282815942,-116.660619913,0.33551314497,NaN
1129,31.61931367,-116.681739655,0.2972973,1.49103780186415
1130,31.619286973,-116.671196142,0.5768192435,1.57935869186679
1131,31.6192594056,-116.660652645,0.31081081,1.69084112405579
1132,31.6102914496,-116.681770338,0.32146432224,1.46056737954268
1133,31.610264762,-116.671227843,0.62905848035,1.55624937155943
1134,31.6012425381,-116.671259528,0.68029519407,1.55624937155943
1135,31.6012149901,-116.660718064,0.69309600786,1.70648858298189
1136,31.5922203015,-116.6712912,0.13888889,1.57580317177133
1137,31.5921927631,-116.660750752,0.49061067583,NaN
1138,31.5921643552,-116.650210318,0.31926406909,NaN
1139,31.5832247116,-116.681862304,0.40910874489,1.50074516050357
1140,31.5831980521,-116.671322857,0.29292011315,1.59627747755008
1141,31.5831705233,-116.660783425,0.23529411959,NaN
1142,31.5742531338,-116.702969837,0.31967333185,1.3255161666093
1143,31.5742282214,-116.692431378,0.39841352535,1.34782108690866
1144,31.5742024401,-116.681892933,0.40439102865,1.50331597667089
1145,31.5741757899,-116.671354501,0.300525526,1.56531340255748
1146,31.5652308317,-116.702998422,0.45626060696,1.3255161666093
1147,31.565205928,-116.692460978,0.54459351449,1.34782108690866
1148,31.5562557018,-116.724099893,0.2385510525,1.30472504235627
1149,31.5562325434,-116.713563437,0.29054054,1.30472504235627
1150,31.5562085168,-116.703026994,0.37990875485,1.31792939269073
1151,31.5561836218,-116.692490564,0.60518646148,1.44217656586769
1152,31.5561578586,-116.681954148,0.53213481268,1.53278295279424
1153,31.5561312271,-116.671417744,0.56776158225,1.63618367779884
1154,31.5471613029,-116.692520137,0.71062290308,1.40671217417506
1155,31.5471355487,-116.681984734,0.6300651917,1.50957600407846
1156,31.5471089266,-116.671449345,0.56090245152,1.59523163670246
1157,31.5470814365,-116.66091397,0.45611520636,NaN
1158,31.5380866133,-116.671480931,0.55073994328,1.59523163670246
1159,31.5380591329,-116.66094657,0.69307424273,NaN
1160,31.5290642872,-116.671512504,0.6437706548,1.62245333767127
1161,31.5290368164,-116.660979155,0.6182904346,NaN
1162,31.5290084783,-116.65044582,0.29411765,NaN
1163,31.5200419484,-116.671544062,0.45442128877,1.5842547568335
1164,31.5200144872,-116.661011725,0.63680149741,NaN
1165,31.5199861591,-116.650479403,0.4641830959,NaN
1166,31.5199569638,-116.639947096,0.14814815,NaN
1167,31.5199269016,-116.629414805,0.25,NaN
1168,31.5109921453,-116.661044281,0.3006101341,1.6541425022781
1169,31.510963827,-116.650512971,0.34282694429,1.6541425022781
1170,31.5109346421,-116.639981676,0.46825447433,NaN
1171,31.5109045904,-116.629450396,0.29357298482,NaN
1172,31.5019123075,-116.64001624,0.35580619562,NaN
1173,31.5018822664,-116.629485972,0.52039009089,NaN
1174,31.5018513589,-116.61895572,0.39600411196,NaN
1175,31.5018195849,-116.608425484,0.083333333,NaN
1176,31.4928899603,-116.640050789,0.083333333,NaN
1177,31.4928599297,-116.629521532,0.42108590573,NaN
1178,31.492829033,-116.61899229,0.47576401835,NaN
1179,31.4927972702,-116.608463066,0.34971699123,NaN
1180,31.4838375802,-116.629557075,0.2594161958,1.5985390951084
1181,31.4838066943,-116.619028845,0.27573901939,NaN
1182,31.4837749427,-116.60850063,0.31069958789,NaN
1183,31.4748152179,-116.629592603,0.30239099784,1.58278242661603
1184,31.4747843429,-116.619065382,0.42751311926,1.59405781687737
1185,31.4747526025,-116.608538178,0.30918716383,NaN
1186,31.4657928429,-116.629628115,0.22486772457,1.58278242661603
1187,31.4657619787,-116.619101904,0.53258854778,1.59405781687737
1188,31.4657302494,-116.608575709,0.3603191291,NaN
1189,31.4656976549,-116.598049532,0.2083333325,NaN
1190,31.4656641952,-116.587523371,0.20230607972,NaN
1191,31.4656298704,-116.576997229,0.185606061,NaN
1192,31.4567396018,-116.619138409,0.42848839622,1.5244370733749
1193,31.4567078837,-116.608613223,0.42928657821,1.50852663148587
1194,31.4566753006,-116.598088055,0.26951951897,NaN
1195,31.4566418527,-116.587562904,0.20815752398,NaN
1196,31.4566075399,-116.57703777,0.20833333,NaN
1197,31.4565723622,-116.566512655,0.083333334,NaN
1198,31.4565363196,-116.555987559,0.2388888886,NaN
1199,31.4477172121,-116.619174897,0.083333333,1.53763856146974
1200,31.4476855051,-116.608650721,0.4581912735,1.50287476879727
1201,31.4476529335,-116.598126561,0.34087470907,1.52326575618551
1202,31.4475140015,-116.556030099,0.24999999984,NaN
1203,31.447477107,-116.545506031,0.1638888893,NaN
1204,31.4386631138,-116.608688201,0.3394007639,1.50287476879727
1205,31.438454789,-116.545549561,0.18055555667,NaN
1206,31.4384170433,-116.53502652,0.31318082755,NaN
1207,31.4383784334,-116.524503499,0.34768518482,NaN
1208,31.4296407097,-116.608725665,0.090277778,1.54111779459459
1209,31.4293947259,-116.535071038,0.0555555555,NaN
1210,31.4293561295,-116.524549024,0.25356125403,NaN
1211,31.4205523548,-116.587720856,0.11111111,1.49864177972419
1212,31.4202943664,-116.514073544,0.19191919109,NaN
1213,31.4115299484,-116.5877603,0.083333333,1.52703673098191
1214,31.4112720509,-116.514120036,0.31023391821,NaN
1215,31.411231755,-116.503600078,0.26633986911,NaN
1216,31.4022094409,-116.503647556,0.15178571404,NaN
1217,31.3660370213,-116.482807455,0.055555556,NaN
1218,31.365994211,-116.47229259,0.26851852,NaN
1219,31.3569718773,-116.472342973,0.233333334,NaN
1220,31.3479495309,-116.472393334,0.083333333,1.4085148898381
1221,31.3298611892,-116.461983158,0.36699346438,1.43527239774247
1222,31.3298167181,-116.451472352,0.33816425144,1.43527239774247
1223,31.3207943644,-116.451524649,0.21428571571,1.40700094270252
1224,31.3207490487,-116.441014869,0.24561403526,1.44280726349813
1225,31.3116805386,-116.43055939,0.41785714319,1.32958335850312
1226,31.3116335191,-116.42005066,0.1499999998,1.52250758783311
1227,31.2935888455,-116.420161144,0.29629629681,1.3843772935267
1228,31.2935409998,-116.409654441,0.31896551621,1.51669355219545
1229,31.2845664896,-116.420216348,0.144444444,1.40295307637454
1230,31.2845186608,-116.409710646,0.25778314551,1.30534580788328
1231,31.284469973,-116.399204968,0.39726877712,1.42961625626787
1232,31.2844204262,-116.388699317,0.23765432144,1.42961625626787
1233,31.2755910741,-116.430776255,0.027777778,1.45537858247404
1234,31.2755441209,-116.420271528,0.20227920336,1.40295307637454
1235,31.2754963089,-116.409766825,0.25142908181,1.30534580788328
1236,31.2754476383,-116.399262148,0.37561788097,1.42961625626787
1237,31.275398109,-116.388757497,0.4417211329,1.42961625626787
1238,31.2664739443,-116.40982298,0.26995629133,1.29697309569
1239,31.2664252909,-116.399319302,0.24893064476,1.29735600566684
1240,31.266375779,-116.38881565,0.29816673634,1.29735600566684
1241,31.2663254088,-116.378312024,0.23429951652,1.52587882357146
1242,31.2574515669,-116.409879109,0.24774774753,1.2860306391804
1243,31.2574029307,-116.39937643,0.27595537874,1.27782663837491
1244,31.2573534363,-116.388873778,0.29808501691,1.27782663837491
1245,31.2573030839,-116.378371151,0.14181286632,1.32155800530917
1246,31.2572518734,-116.367868551,0.23611111,1.53372756293238
1247,31.2484769381,-116.420436918,0.17251462011,1.229430151838
1248,31.2484291768,-116.409935213,0.17996632984,1.33084481277124
1249,31.2483805577,-116.399433533,0.18428184315,1.31504324045394
1250,31.2482295537,-116.367928649,0.10947712365,1.40490281947214
1251,31.2394067739,-116.409991292,0.21825396943,1.33084481277124
1252,31.1939369798,-116.336801978,0.2000000006,1.4746482521861
1253,31.1849146267,-116.336864874,0.2210960955,1.38474989235081
1254,31.1577930602,-116.326561861,0.16822743879,1.34857515773071
1255,31.1577377748,-116.31607036,0.30255255,1.34502592098961
1256,31.0946360976,-116.327007694,0.12919588457,1.42483781478114
1257,31.0856679,-116.337554863,0.175675675,1.383031727305
1258,31.0856136233,-116.32707127,0.17154324255,1.38338863103126
1259,31.0765911362,-116.327134817,0.16765976961,1.38338863103126
1260,30.968153126,-116.296483055,0.18918919,NaN
1261,30.9680957055,-116.286012414,0.28268653333,NaN
1262,30.9680374367,-116.275541804,0.2344144128,NaN
1263,30.9591305327,-116.296549184,0.36259116222,1.46510985130448
1264,30.9589557882,-116.265140305,0.07280750143,NaN
1265,30.9499923194,-116.275677968,0.080519479,1.42197589702332
1266,30.9409697416,-116.275746004,0.03918367377,1.42197589702332
1267,30.9408507858,-116.254810777,0.14285714,NaN
1268,30.9319471511,-116.275814009,0.06258503286,1.38293181463097
1269,30.9318881178,-116.265347363,0.07176287757,1.42292700190839
1270,30.9318282375,-116.254880749,0.27047675604,NaN
1271,30.93176751,-116.244414165,0.21904761833,NaN
1272,30.9229245478,-116.275881984,0.09870129683,1.28257469425928
1273,30.9228655356,-116.265416321,0.07549783518,1.35003913266943
1274,30.9228056765,-116.254950688,0.07383820958,1.42072800391343
1275,30.9227449706,-116.244485087,0.06318681288,1.42352560154749
1276,30.9226834179,-116.234019519,0.10793650533,NaN
1277,30.9138429406,-116.265485247,0.028571429,1.35003913266943
1278,30.9137831028,-116.255020597,0.08740601376,1.42072800391343
1279,30.9137224184,-116.244555978,0.07384615346,1.42352560154749
1280,30.9136608876,-116.234091391,0.057142857,NaN
1281,30.9046383446,-116.23416323,0.08413368663,1.42086507811271
1282,30.9045759895,-116.223699657,0.104761904,NaN
1283,30.9045127882,-116.213236117,0.19183673429,NaN
1284,30.8955534558,-116.223772446,0.05714285693,NaN
1285,30.895490277,-116.213309886,0.16916344847,NaN
1286,30.8865932202,-116.234306813,0.085714286,1.33664721635428
1287,30.8865309094,-116.223845201,0.17066160934,1.34947938025376
1288,30.8864677531,-116.213383623,0.17698841595,1.34947938025376
1289,30.8864037511,-116.202922077,0.17142857,1.41593200658762
1290,30.8775706389,-116.234378555,0.07567399992,1.33664721635428
1291,30.8775083503,-116.223917924,0.18160461826,1.34947938025376
1292,30.8774452164,-116.213457326,0.1960395705,1.34947938025376
1293,30.8773812372,-116.20299676,0.13902798029,1.41593200658762
1294,30.8685480449,-116.234450266,0.08578448511,1.28809600946568
1295,30.8684857784,-116.223990614,0.15396297971,1.41789394054535
1296,30.8684226669,-116.213530995,0.22431077701,1.41789394054535
1297,30.8683587105,-116.20307141,0.18192671867,1.36905625355813
1298,30.8682939091,-116.192611858,0.08131868,1.43262763333461
1299,30.8595254381,-116.234521944,0.07690524447,1.27436755252424
1300,30.8594631938,-116.224063271,0.11719779999,1.43312766873272
1301,30.8594001048,-116.213604632,0.0998472104,1.43312766873272
1302,30.8593361711,-116.203146026,0.14218189399,1.42094401793545
1303,30.8592713928,-116.192687453,0.12301587133,1.3472838842833
1304,30.8592057698,-116.182228914,0.12653060957,1.41466806354806
1305,30.8505028186,-116.234593589,0.057142857,1.27436755252424
1306,30.8504405964,-116.224135896,0.07233691149,1.43312766873272
1307,30.8503775298,-116.213678235,0.14382566441,1.43312766873272
1308,30.8503136189,-116.203220608,0.17048014104,1.42094401793545
1309,30.8502488636,-116.192763014,0.12984441099,1.3472838842833
1310,30.8413549422,-116.213751806,0.05625554558,1.40863437024841
1311,30.841291054,-116.203295156,0.05375939851,1.38468781074961
1312,30.8412263217,-116.192838541,0.1235714271,1.37025229874564
1313,30.8411607454,-116.182381959,0.19158163276,1.34224188554494
1314,30.8323323418,-116.213825343,0.05087108012,1.29388780643637
1315,30.8322684763,-116.203369671,0.05857142845,1.10440490265926
1316,30.8322037671,-116.192914034,0.1383015593,1.07535630244947
1317,30.8321382141,-116.18245843,0.14835164789,1.21183564493935
1318,30.8320718175,-116.172002861,0.07135955825,1.33748691743448
1319,30.8320045771,-116.161547327,0.085714286,1.40011385210835
1320,30.8231811997,-116.192989493,0.0563706563,1.05537113573378
1321,30.8231156701,-116.182534867,0.08814589613,1.05142262025185
1322,30.4978899697,-116.122746084,0.42128151265,0.976925601697812
1323,30.4978194489,-116.112326602,0.45724681605,0.997282388360464
1324,30.4888671008,-116.122827022,0.38354238856,0.976925601697812
1325,30.4887252772,-116.101990017,0.56020761247,0.997282388360464
1326,30.4798442191,-116.122907923,0.43359010256,1.01704365779386
1327,30.4797737487,-116.112490363,0.47478991533,1.09615382540983
1328,30.4797024464,-116.10207284,0.53237574109,1.09615382540983
1329,30.4612117804,-116.039745556,0.232843137,1.28312751042085
1330,30.3616492408,-115.999097523,0.25238095167,1.2867486642402
1331,30.3615691617,-115.988692884,0.55882353,1.2867486642402
1332,30.3614882546,-115.978288286,0.26137566022,1.33877788681785
1333,30.3525464533,-115.988785684,0.30071778673,1.2867486642402
1334,30.287903395,-115.812691606,0.21882352815,1.496479878993
1335,30.2788811186,-115.812800237,0.3978835977,1.38514711603108
1336,30.2698588294,-115.812908818,0.32915851249,1.36474969076662
1337,30.2697641894,-115.802514523,0.2,1.4777566580463
1338,30.2608365274,-115.81301735,0.35784832418,1.36531855828814
1339,30.2607419214,-115.802624005,0.20082815713,1.44914246239324
1340,30.2517196407,-115.802733438,0.17802197639,1.44914246239324
1341,30.2426973471,-115.802842821,0.27099567033,1.40552060986911
1342,30.2336750408,-115.802952155,0.2578512393,1.42997422259591
1343,30.2247471915,-115.813450989,0.35411255421,1.3122008075502
1344,30.2246527216,-115.803061439,0.36177798892,1.40805253058813
1345,30.2157248255,-115.813559275,0.26563706581,1.3122008075502
1346,30.2156303897,-115.803170673,0.37418190033,1.40805253058813
1347,30.2067024468,-115.813667513,0.11428571,1.27572613308308
1348,30.206608045,-115.803279859,0.27278911523,1.40081132741086
1349,30.1975856875,-115.803388994,0.085714286,1.45976025051522
1350,30.1525679061,-115.814315912,0.23294460603,1.25073459996388
1351,30.1524737083,-115.803933932,0.38407079646,1.35435448239281
1352,30.143545438,-115.814423807,0.37959183624,1.2273508066933
1353,30.1434512742,-115.804042771,0.50000000035,1.39665460624059
1354,30.1345229571,-115.814531653,0.189915966,1.25247438985111
1355,30.1344288272,-115.804151561,0.34421768668,1.3701977866475
1356,30.1254063675,-115.804260302,0.26476190413,1.3701977866475
1357,29.9540706625,-115.816678342,0.26708074504,1.28979812960343
1358,29.9450479141,-115.816785166,0.26269841217,1.22372250071371
1359,29.9447652181,-115.785704208,0.23925570286,1.49975057479268
1360,29.9446693579,-115.775343987,0.27440913906,1.49975057479268
1361,29.9445726836,-115.764983817,0.3086974784,NaN
1362,29.9444751952,-115.754623697,0.42211981516,NaN
1363,29.9443768928,-115.744263628,0.214285715,NaN
1364,29.9357425594,-115.785813787,0.2,1.41292344243392
1365,29.9356467339,-115.775454501,0.38401598441,1.41292344243392
1366,29.9355500946,-115.765095265,0.34612511672,1.53600497001832
1367,29.9354526416,-115.754736079,0.25238095267,1.5690729552345
1368,29.9353543747,-115.744376945,0.25952380917,NaN
1369,29.926719888,-115.785923316,0.29649159603,1.41292344243392
